Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,1/11/2022 16:21,110017015,22,22,352,352,16,16,16,0,16,16,16,0,6.399010189,0.399938137,2558535.233,4702494.711,11001998,30,110016692,5238890.095,5630110.697,11002478,35,110016838,5238897.048,5629800.642,11001998,223,0,0,0,0,176,176,0.199969068,0.199969068,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,536.2,236.3598011,966,226,11001125.3,509.5422892,11001998,11000027,Mal_Mod
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 02:45:29 AM,110032654,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73959476,0.545292673,1864960.237,3928928.026,10006840,13,110032493,3236249.794,4749575.636,10006840,109,110032637,4584693.208,5090976.202,10007070,202,0,1,0,0,1120,800,0.318087392,0.22720528,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,544.3636364,54.98049241,646,449,10002372.64,2375.658026,10006840,9999446,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,1/11/2022 14:54,110016803,22,22,352,352,16,16,16,0,16,16,16,0,6.39902252,0.399938908,2558530.302,4702622.682,11003716,16,110016430,5238877.619,5630194.52,11003910,23,110016803,5238895.381,5629993.002,11003716,78,0,0,0,0,176,176,0.199969454,0.199969454,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,301.8,99.80959651,440,105,11001350.1,899.1702904,11003716,11000711,Mal_Mod
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 02:32:59 AM,110013236,22,22,352,352,16,16,16,0,16,16,16,0,6.399229998,0.399951875,2558447.349,4702396.053,11001321,14,110013057,5238717,5629668.979,11001321,140,110013222,5238724.857,5629961.049,11001654,80,0,0,0,0,176,176,0.199975937,0.199975937,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,431,59.70855141,520,349,11000860.3,294.3818571,11001321,11000271,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,1/11/2022 14:42,110014283,21,23,336,368,16,16,16,0,16,16,16,0,6.399169097,0.399948069,2558471.698,4702583.525,11003314,10,110014164,5500708.2,5643477.984,11003438,28,110014262,5000648.273,5606737.419,11003334,14,0,0,0,0,168,184,0.190884305,0.209063763,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,196.2,62.88402023,293,103,11001221.2,843.6588041,11003314,11000264,Mal_Mod
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 02:18:08 AM,110012913,21,23,336,368,16,16,16,0,16,16,16,0,6.399248786,0.399953049,2558439.837,4702364.146,11001309,17,110012521,5500626.05,5643054.796,11001309,187,110012777,5000580.773,5606662.742,11001615,63,0,0,0,0,168,184,0.190886683,0.209066367,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,447,137.4457469,722,187,11000795.5,391.3572537,11001309,11000245,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 12:11:04 AM,110014525,21,23,336,368,16,16,16,0,16,16,16,0,6.399155021,0.399947189,2558477.326,4702407.319,11001269,35,110013934,5500696.7,5643100.297,11001269,277,110014436,5000656.182,5606723.84,11001640,61,0,0,0,0,168,184,0.190883886,0.209063303,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,501.1,170.5783951,909,277,11000910.5,361.1660898,11001269,11000115,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 02:54:26 AM,110012450,21,23,336,368,16,16,16,0,16,16,16,0,6.399275718,0.399954732,2558429.07,4702358.945,11001165,36,110012081,5500604.05,5643056.74,11001165,275,110012351,5000561.409,5606640.748,11001406,36,0,0,0,0,168,184,0.190887486,0.209067246,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,418,58.02681373,461,275,11000775.4,192.1678664,11001165,11000507,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,1/11/2022 15:00,110016045,22,22,352,352,16,16,16,0,16,16,16,0,6.399066609,0.399941663,2558512.674,4702602.241,11002043,14,110015894,5238852.095,5629987.589,11002043,14,110015818,5238848.476,5630134.551,11002323,23,0,0,0,0,176,176,0.199970832,0.199970832,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,276.1,119.8642287,563,160,11001295.8,409.0351248,11002043,11000811,Mal_Mod
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 01:45:41 PM,110018986,21,23,336,368,16,16,16,0,16,16,16,0,6.398895551,0.399930972,2558581.07,4702661.411,11003442,2,110018695,5500934.75,5643461.929,11003442,84,110018902,5000859.182,5606945.124,11003862,16,0,0,0,0,168,184,0.190876146,0.209054826,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,384,270.8172816,1062,189,11001470.4,844.6376212,11003442,11000552,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 01:25:42 AM,110014679,21,23,336,368,16,16,16,0,16,16,16,0,6.399146063,0.399946629,2558480.907,4702433.395,11001382,31,110014161,5500708.05,5643173.908,11001382,146,110014501,5000659.136,5606717.062,11001779,31,0,0,0,0,168,184,0.190883618,0.209063011,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,453.5,98.06035556,573,230,11000960.9,254.8727133,11001382,11000568,Mal_Del
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 12:51:27 AM,110032680,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73959009,0.545292544,1864960.678,3928938.285,10005748,13,110032492,3236249.765,4749590.881,10005748,111,110032664,4584694.333,5090987.072,10005990,204,0,1,0,0,1120,800,0.318087317,0.227205227,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,529.0909091,39.80817641,622,478,10002394.45,1669.003796,10005748,10000390,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,1/11/2022 13:49,110018678,22,22,352,352,16,16,16,0,16,16,16,0,6.398913464,0.399932092,2558573.907,4702699.421,11002359,11,110018442,5238973.429,5630150.526,11002359,26,110018639,5238982.81,5630226.46,11002621,11,0,0,0,0,176,176,0.199966046,0.199966046,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,298.1,127.4715219,546,107,11001531.5,506.0059837,11002359,11000865,Mal_Mod
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,13/10/2022 12:24:56 AM,119984524,716,716,14926,11456,21,16,20.84636872,0.863478539,16,16,16,0,219.878357,11.93487253,83846.62753,86035.34905,244107,153,119984205,167810.0769,29263.57021,244468,7449,119984366,167810.3021,29237.71464,244402,8021,0,0,0,0,5728,5728,5.967436267,5.967436267,16,21,18.42149337,2.49963936,6.24819693,0,0,0,0,0,0,0,0,1,18.43435754,20.84636872,16,0,0,0,0,0,0,716,14926,716,11456,-1,-1,716,0,0,0,0,0,0,0,0,0,Normal
172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,4/10/2022 20:56,110008183,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.74398577,0.545413972,1864545.475,3928042.955,10000924,12,110008016,3235529.882,4748503.057,10000924,113,110008171,4583673.792,5089844.088,10001169,203,0,1,0,0,1120,800,0.31815815,0.227255822,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,575.8181818,54.09772302,663,465,10000125,518.1088689,10000924,9999341,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 03:20:29 PM,110010531,21,23,336,368,16,16,16,0,16,16,16,0,6.399387346,0.399961709,2558384.442,4702333.844,11001430,7,110010267,5500513.35,5643092.76,11001430,69,110010523,5000478.318,5606574.783,11001737,7,0,0,0,0,168,184,0.190890816,0.209070893,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,353.3,165.8808475,734,125,11000685.7,438.9978613,11001430,11000130,Mal_Mod2
157.90.35.62-172.21.0.110-0-0-0,172.21.0.110,0,157.90.35.62,0,0,4/10/2022 20:22,119190153,119,121,0,0,0,0,0,0,0,0,0,0,0,2.01358916,498703.569,470642.9552,987908,14102,118173358,1001469.136,541.5534306,1002414,999399,119190153,993251.275,166949.8195,1699414,15592,0,0,0,0,0,0,0.998404625,1.015184535,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119,0,121,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 03:29:30 AM,110033436,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73945447,0.545288797,1864973.492,3928961.086,10005804,14,110033337,3236274.618,4749615.58,10005804,109,110033422,4584725.917,5091031.494,10006132,181,0,1,0,0,1120,800,0.318085132,0.227203666,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,539.7272727,36.64721247,597,484,10002454.45,1907.945721,10005804,10000058,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 12:07:46 AM,110016429,21,23,336,368,16,16,16,0,16,16,16,0,6.399044274,0.399940267,2558521.605,4702521.96,11001553,17,110015982,5500799.1,5643269.276,11001567,123,110016222,5000737.364,5606798.979,11001944,53,0,0,0,0,168,184,0.190880582,0.209059685,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,428.1,103.682689,557,268,11001160.6,370.9747521,11001553,11000413,Mal_Del
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 03:27:27 PM,110039330,35,25,1687,497,81,0,48.2,35.93032473,65,0,19.88,20.4416242,19.84744909,0.54525959,1865073.39,3929279.706,10007723,1,110039275,3236449.265,4750026.342,10007723,51,110039329,4584972.042,5091446.259,10007928,53,0,1,0,0,1120,800,0.318068094,0.227191496,0,81,36.86885246,33.27234858,1107.04918,0,0,0,1,1,0,0,0,0,37.48333333,48.2,19.88,0,0,0,0,0,0,35,1687,25,497,-1,501,23,0,335.0909091,204.8303955,910,177,10003214.18,2329.563041,10007723,10000064,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 04:43:11 PM,110014721,21,23,336,368,16,16,16,0,16,16,16,0,6.39914362,0.399946476,2558481.884,4702537.178,11001544,2,110014003,5500700.15,5643363.819,11001544,36,110014721,5000669.136,5606749.953,11001733,13,0,0,0,0,168,184,0.190883545,0.209062931,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,265.8,134.9961316,528,94,11001148.2,353.5668411,11001544,11000570,Mal_Mod2
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,1/11/2022 15:05,119884552,1086,1088,59936,22773,56,16,55.18968692,5.637835034,56,16,20.93106618,1.276000956,689.9054017,18.13411289,55170.06535,56178.55875,155940,44,119759974,110377.8562,16946.73965,156110,148,119884552,110289.3763,17269.79811,156202,44,0,0,0,0,8688,8704,9.058715088,9.075397804,16,56,38.05287356,17.613594,310.2386934,0,0,0,0,0,0,0,0,1,38.07037718,55.18968692,20.93106618,0,0,0,0,0,0,1086,59936,1088,22773,-1,-1,1086,0,0,0,0,0,0,0,0,0,Normal
157.90.35.62-172.21.0.110-0-0-0,172.21.0.110,0,157.90.35.62,0,0,22/11/2022 04:35:06 PM,119850679,117,119,0,0,0,0,0,0,0,0,0,0,0,1.969116921,510002.8894,474146.1255,992832,37262,118788198,1024036.19,2168.442165,1031715,1015738,119850679,1015683.72,90645.32351,1037083,39999,0,0,0,0,0,0,0.976214745,0.992902176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117,0,119,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 03:34:25 PM,110019052,21,23,336,368,16,16,16,0,16,16,16,0,6.398891712,0.399930732,2558582.605,4702632.531,11002439,10,110018885,5500944.25,5643424.671,11002439,134,110018939,5000860.864,5606964.568,11003749,10,0,0,0,0,168,184,0.190876031,0.209054701,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,457.6,382.5691513,1415,164,11001420.1,527.7180329,11002439,11000721,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 21:24,119947683,1612,1612,29767,232492,21,16,18.46588089,2.500542889,276,16,144.2258065,130.0282303,2186.444902,26.87838497,37216.15979,38365.68699,121061,8,119947261,74455.15891,15234.43632,121511,76,119947321,74455.19615,15235.38243,121510,28,0,0,0,0,12896,12896,13.43919249,13.43919249,16,276,81.40620155,111.4324422,12417.18917,0,0,0,0,0,0,0,0,1,81.43145161,18.46588089,144.2258065,0,0,0,0,0,0,1612,29767,1612,232492,-1,-1,1612,0,0,0,0,0,0,0,0,0,Mal_Estab
151.101.241.63-172.21.0.120-443-32988-6,172.21.0.120,32988,151.101.241.63,443,6,4/10/2022 19:23,2286480,139,152,1245,1118303,635,0,8.956834532,69.5748862,24548,0,7357.256579,5766.077254,489638.2212,127.2698646,7884.413793,121718.6378,2073156,-172,2274019,16478.39855,176384.9856,2073156,8,213028,1410.781457,3391.92425,25220,2,0,0,0,0,4448,4880,60.79213463,66.47772996,0,24548,3834.068493,5547.759597,30777636.55,0,1,0,0,0,0,0,0,1,3847.243986,8.956834532,7357.256579,0,0,0,0,0,0,139,1245,152,1118303,-1,288,3,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 01:47:53 AM,110010650,21,23,336,368,16,16,16,0,16,16,16,0,6.399380424,0.399961276,2558387.209,4702301.332,11001218,8,110010191,5500509.55,5643015.603,11001218,96,110010512,5000477.818,5606541.048,11001662,31,0,0,0,0,168,184,0.190890609,0.209070667,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,383.4,159.0654652,624,96,11000630.1,358.4653865,11001218,11000248,Mal_Del
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,1/11/2022 14:43,119915850,1021,1,57176,56,56,56,56,0,56,56,56,0,477.2680175,8.52264317,117449.4123,13699.29407,236375,84290,119779476,117430.8588,13693.17431,236375,84290,0,0,0,0,0,0,0,0,0,8168,8,8.514303989,0.008339181,56,56,56,0,0,0,0,0,0,0,0,0,0,0,56.05479452,56,56,0,0,0,0,0,0,1021,57176,1,56,-1,-1,1021,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 20:04,119976649,1581,1581,29196,228096,21,16,18.46679317,2.500570396,276,16,144.2732448,130.0296606,2144.517305,26.35512849,37955.28282,39777.77755,222184,14,119976276,75934.3519,18182.17279,222607,84,119976347,75934.39684,18180.84626,222389,42,0,0,0,0,12648,12648,13.17756424,13.17756424,16,276,81.34935188,111.3992838,12409.80043,0,0,0,0,0,0,0,0,1,81.37507906,18.46679317,144.2732448,0,0,0,0,0,0,1581,29196,1581,228096,-1,-1,1581,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 22:00,119975745,1613,1613,29783,232508,21,16,18.46435214,2.500521068,276,16,144.1463112,130.0270956,2186.200219,26.88876823,37201.7814,38392.8556,127908,2,119975370,74426.40819,15120.70767,128286,99,119975392,74426.42184,15121.95144,128238,74,0,0,0,0,12904,12904,13.44438411,13.44438411,16,276,81.28509452,111.3629947,12401.71659,0,0,0,0,0,0,0,0,1,81.31029138,18.46435214,144.1463112,0,0,0,0,0,0,1613,29783,1613,232508,-1,-1,1613,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 22:14,119979657,1615,1615,29820,232800,21,16,18.46439628,2.500520737,276,16,144.1486068,130.0270783,2188.871068,26.92123049,37156.90833,38389.31322,142100,11,119979305,74336.6202,15354.46906,142450,67,119979402,74336.6803,15340.93021,142514,123,0,0,0,0,12920,12920,13.46061524,13.46061524,16,276,81.28628907,111.3636419,12401.86074,0,0,0,0,0,0,0,0,1,81.31145511,18.46439628,144.1486068,0,0,0,0,0,0,1615,29820,1615,232800,-1,-1,1615,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,4/10/2022 19:34,110007730,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.74406708,0.545416218,1864537.797,3928064.703,10001365,5,110007593,3235517.441,4748538.02,10001365,49,110007713,4583654.708,5089848.954,10001641,76,0,1,0,0,1120,800,0.31815946,0.227256757,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,494.7272727,152.4336517,616,186,10000162.36,571.0413773,10001365,9999324,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 02:17:46 PM,110014698,21,23,336,368,16,16,16,0,16,16,16,0,6.399144958,0.39994656,2558481.349,4702538.207,11002313,10,110014458,5500722.9,5643321.614,11002313,124,110014651,5000665.955,5606779.283,11002378,21,0,0,0,0,168,184,0.190883585,0.209062974,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,305,271.5388247,1041,133,11001149.5,633.9464138,11002313,11000429,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 01:10:17 AM,110012749,21,23,336,368,16,16,16,0,16,16,16,0,6.399258326,0.399953645,2558436.023,4702387.715,11001570,-1,110012544,5500627.2,5643095.273,11001573,81,110012589,5000572.227,5606643.724,11001569,45,0,0,0,0,168,184,0.190886967,0.209066678,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,394.5,171.3432228,548,99,11000834,443.6938384,11001570,11000285,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 12:19:08 AM,110012432,21,23,336,368,16,16,16,0,16,16,16,0,6.399276765,0.399954798,2558428.651,4702325.258,11001189,71,110011988,5500599.4,5642999.031,11001189,369,110012339,5000560.864,5606628.366,11001635,71,0,0,0,0,168,184,0.190887517,0.209067281,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,481.4,94.42010144,693,369,11000714.5,315.4056471,11001189,11000258,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,1/11/2022 13:59,110013190,22,22,352,352,16,16,16,0,16,16,16,0,6.399232674,0.399952042,2558446.279,4702419.77,11001855,8,110013033,5238715.857,5630056.317,11002592,8,110013190,5238723.333,5629699.927,11001855,152,0,0,0,0,176,176,0.199976021,0.199976021,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,391.6,214.7950962,807,152,11000901.8,537.7450449,11001855,11000261,Mal_Mod
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 03:19:30 AM,110035504,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73908349,0.545278549,1865008.542,3929011.841,10006786,14,110035352,3236333.882,4749672.374,10006786,111,110035485,4584811.875,5091082.606,10007133,232,0,1,0,0,1120,800,0.318079154,0.227199396,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,583.1818182,114.1409814,821,496,10002594.64,1843.172931,10006786,9999582,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 02:10:48 AM,110013569,21,23,336,368,16,16,16,0,16,16,16,0,6.399210628,0.399950664,2558455.093,4702376.367,11001201,81,110013081,5500654.05,5643064.231,11001201,396,110013469,5000612.227,5606681.284,11001651,85,0,0,0,0,168,184,0.190885544,0.20906512,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,482.9,55.24179175,567,396,11000832.7,288.4864911,11001201,11000338,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 03:03:14 AM,110012458,21,23,336,368,16,16,16,0,16,16,16,0,6.399275253,0.399954703,2558429.256,4702358.732,11001436,24,110011984,5500599.2,5643072.904,11001460,111,110012316,5000559.818,5606625.141,11001731,36,0,0,0,0,168,184,0.190887472,0.209067231,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,428.2,113.9988304,607,222,11000775.2,390.4640544,11001436,11000303,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,1/11/2022 14:01,110016194,22,22,352,352,16,16,16,0,16,16,16,0,6.399057942,0.399941121,2558516.14,4702599.924,11002467,17,110016027,5238858.429,5630158.441,11002691,17,110016194,5238866.381,5629989.268,11002467,30,0,0,0,0,176,176,0.199970561,0.199970561,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,289.6,106.0505121,440,120,11001295.1,515.1283443,11002467,11000668,Mal_Mod
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 03:01:29 AM,110031120,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73986996,0.545300275,1864934.237,3928906.084,10006822,6,110030990,3236205.588,4749556.515,10006822,57,110031104,4584629.333,5090937.572,10007057,129,0,1,0,0,1120,800,0.318091827,0.227208448,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,477.7272727,102.7882201,574,254,10002301.27,1964.974305,10006822,9999767,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 21:18,119934163,1612,1612,29767,232492,21,16,18.46588089,2.500542889,276,16,144.2258065,130.0282303,2186.691377,26.88141493,37211.96494,38442.02328,160461,13,119933841,74446.82868,15290.9128,160850,80,119933837,74446.82619,15284.63453,160758,28,0,0,0,0,12896,12896,13.44070747,13.44070747,16,276,81.40620155,111.4324422,12417.18917,0,0,0,0,0,0,0,0,1,81.43145161,18.46588089,144.2258065,0,0,0,0,0,0,1612,29767,1612,232492,-1,-1,1612,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 20:10,119928048,1579,1579,29159,227804,21,16,18.46675111,2.500570839,276,16,144.2710576,130.0296836,2142.643062,26.33245561,37987.97846,39699.6853,159233,27,119927842,75999.89987,18058.72726,159652,27,119927741,75999.83587,18049.44495,159671,45,0,0,0,0,12632,12632,13.1662278,13.1662278,16,276,81.43051599,111.4464098,12420.30225,0,0,0,0,0,0,0,0,1,81.45630146,18.46675111,144.2710576,0,0,0,0,0,0,1579,29159,1579,227804,-1,-1,1579,0,0,0,0,0,0,0,0,0,Mal_Estab
